"","country","points","price","province","title","variety","winery"
"1292","US",92,23,"California","Scharffenberger NV Brut Rosé Sparkling (Mendocino County)","Sparkling Blend","Scharffenberger"
"1293","US",92,39,"California","Dolin 2013 Estate Chardonnay (Malibu Coast)","Chardonnay","Dolin"
"1294","France",86,15,"Bordeaux","Caves Fleury 2001 Grand-Portail Cuvée Réservée  (Saint-Émilion)","Bordeaux-style Red Blend","Caves Fleury"
"1295","US",91,9,"Washington","Chateau Ste. Michelle 2011 Riesling (Columbia Valley (WA))","Riesling","Chateau Ste. Michelle"
"1296","Chile",86,13,"Central Valley","Maniña 2009 Cabernet Sauvignon (Central Valley)","Cabernet Sauvignon","Maniña"
"1297","Australia",91,85,"South Australia","D'Arenberg 2010 Tyche's Mustard Single Vineyard Shiraz (McLaren Vale)","Shiraz","D'Arenberg"
"1298","Italy",83,14,"Veneto","Villa Spinosa 2009  Valpolicella Classico","Corvina, Rondinella, Molinara","Villa Spinosa"
"1299","US",85,16,"Oregon","Eola Hills 2010 Pinot Noir (Oregon)","Pinot Noir","Eola Hills"
"1300","US",90,40,"Washington","Cadence 2005 Ciel du Cheval Vineyard Red Wine Red (Red Mountain)","Red Blend","Cadence"
"1301","US",88,20,"Oregon","Lachini 2006 Pinot Gris (Oregon)","Pinot Gris","Lachini"
"1302","US",90,30,"California","St. Supéry 2012 Virtú Semillon-Sauvignon Blanc (Napa Valley)","Semillon-Sauvignon Blanc","St. Supéry"
"1303","Austria",88,13,"Burgenland","Zantho 2015 Pink Rosé (Burgenland)","Rosé","Zantho"
"1304","New Zealand",93,50,"Marlborough","Cloudy Bay 2011 Te Koko Sauvignon Blanc (Marlborough)","Sauvignon Blanc","Cloudy Bay"
"1305","Italy",88,55,"Piedmont","Virna Borgogno 2011 del Comune di Barolo  (Barolo)","Nebbiolo","Virna Borgogno"
"1306","US",87,24,"California","Three Saints 2008 Pinot Noir (Santa Maria Valley)","Pinot Noir","Three Saints"
"1307","US",91,25,"California","FEL 2013 Pinot Gris (Anderson Valley)","Pinot Gris","FEL"
"1308","US",91,39,"Washington","Reininger 2009 Merlot (Walla Walla Valley (WA))","Merlot","Reininger"
"1309","Austria",89,60,"Kremstal","Nigl 2014 Hochäcker Reserve Riesling (Kremstal)","Riesling","Nigl"
"1310","Italy",91,40,"Southern Italy","Terredora 2007 Campore Riserva  (Taurasi)","Aglianico","Terredora"
"1311","France",86,17,"Burgundy","Louis Bouillot NV Perle d'Ivoire Blanc de Blancs Brut  (Crémant de Bourgogne)","Sparkling Blend","Louis Bouillot"
"1312","Spain",84,9,"Central Spain","El Cortijillo 2012 Verdejo (La Mancha)","Verdejo","El Cortijillo"
"1313","US",93,60,"California","Steven Kent 2008 Smith Ranch Cabernet Sauvignon (Livermore Valley)","Cabernet Sauvignon","Steven Kent"
"1314","France",87,15,"Bordeaux","Château du Grand Pierre 2012  Blaye Côtes de Bordeaux","Bordeaux-style Red Blend","Château du Grand Pierre"
"1315","France",92,NA,"Bordeaux","Château Clerc Milon 2009 Pastourelle de Clerc Milon  (Pauillac)","Bordeaux-style Red Blend","Château Clerc Milon"
"1316","Italy",87,NA,"Veneto","Zardetto 2014 Viti di San Mor Brut  (Valdobbiadene Prosecco Superiore)","Glera","Zardetto"
"1317","Italy",88,29,"Tuscany","Rocca delle Macìe 2005 Riserva di Fizzano  (Chianti Classico)","Sangiovese","Rocca delle Macìe"
"1318","US",94,95,"California","Frank Family 2013 Reserve Cabernet Sauvignon (Rutherford)","Cabernet Sauvignon","Frank Family"
"1319","France",87,25,"Loire Valley","Château de Tracy 2006 Mademoiselle de T  (Pouilly-Fumé)","Sauvignon Blanc","Château de Tracy"
"1320","France",85,10,"France Other","Louis Perdrier NV Brut Excellence Sparkling (Vin Mousseux)","Sparkling Blend","Louis Perdrier"
"1321","US",87,36,"California","Crane Brothers 2005 Crane Ranch Vineyard Brodacious Red (Napa Valley)","Red Blend","Crane Brothers"
"1322","US",86,20,"Oregon","Willamette Valley Vineyards 2010 Whole Cluster Fermented Pinot Noir (Willamette Valley)","Pinot Noir","Willamette Valley Vineyards"
"1323","US",85,26,"California","Sculpterra 2012 Estate Viognier (Paso Robles)","Viognier","Sculpterra"
"1324","Australia",87,17,"South Australia","Wakefield 2005 Cabernet Sauvignon (Clare Valley)","Cabernet Sauvignon","Wakefield"
"1325","US",86,27,"California","Tin Barn 2012 Coryelle Fields Vineyard Syrah (Sonoma Coast)","Syrah","Tin Barn"
"1326","France",90,40,"Southwest France","Domaine l'Ancienne Cure 2010 L'Extase White (Bergerac Sec)","Bordeaux-style White Blend","Domaine l'Ancienne Cure"
"1327","Spain",88,20,"Northern Spain","Alegra 2012 Crianza  (Ribera del Duero)","Tempranillo","Alegra"
"1328","US",94,50,"California","White Cottage Ranch 2007 Estate Merlot (Howell Mountain)","Merlot","White Cottage Ranch"
"1329","US",91,26,"Washington","Dunham 2007 Lewis Vineyard Riesling (Columbia Valley (WA))","Riesling","Dunham"
"1330","US",91,50,"Oregon","Aubichon Cellars 2015 Reserve Pinot Noir (Willamette Valley)","Pinot Noir","Aubichon Cellars"
"1331","US",87,30,"Washington","Browne Family Vineyards 2011 Chardonnay (Columbia Valley (WA))","Chardonnay","Browne Family Vineyards"
"1332","Turkey",92,33,"Aegean","Kavaklidere 2010 Pendore Öküzgözü (Aegean)","Okuzgozu","Kavaklidere"
"1333","Chile",87,15,"Maipo Valley","Santa Alicia 2008 Gran Reserva de Los Andes Cabernet Sauvignon (Maipo Valley)","Cabernet Sauvignon","Santa Alicia"
"1334","US",87,70,"California","Madrigal 2012 Sonnet #63 Red (Napa Valley)","Bordeaux-style Red Blend","Madrigal"
"1335","US",90,39,"California","Mikami Vineyards 2012 Zinfandel (Lodi)","Zinfandel","Mikami Vineyards"
"1336","France",84,20,"Burgundy","Christophe Cordier 2014  Mâcon","Chardonnay","Christophe Cordier"
"1337","France",92,NA,"Champagne","Pannier 2002 Egérie Extra Brut  (Champagne)","Champagne Blend","Pannier"
"1338","Argentina",90,20,"Mendoza Province","Clos de los Siete 2012 Red (Valle de Uco)","Red Blend","Clos de los Siete"
"1339","US",90,65,"California","Acacia 2012 Pinot Noir (Russian River Valley)","Pinot Noir","Acacia"
"1340","Spain",88,14,"Northern Spain","Peña Roble 2005  Ribera del Duero","Tempranillo","Peña Roble"
"1341","Spain",87,21,"Northern Spain","Peña Roble 2011  Ribera del Duero","Tempranillo","Peña Roble"
"1342","US",90,45,"California","Rutherford Hill 2013 Malbec (Napa Valley)","Malbec","Rutherford Hill"
"1343","Germany",92,27,"Mosel","S.A. Prüm 2013 Wehlener Sonnenuhr Kabinett Grosse Lage Riesling (Mosel)","Riesling","S.A. Prüm"
"1344","South Africa",88,35,"Stellenbosch","Mulderbosch 2006 Noble Late Harvest Sauvignon Blanc (Stellenbosch)","Sauvignon Blanc","Mulderbosch"
"1345","Italy",87,NA,"Tuscany","Castello d'Albola 2009 Il Solatio Sangiovese (Toscana)","Sangiovese","Castello d'Albola"
"1346","France",89,100,"Bordeaux","Château le Pape 2011  Pessac-Léognan","Bordeaux-style Red Blend","Château le Pape"
"1347","Spain",83,17,"Northern Spain","Don Bernardino 2013 Godello (Valdeorras)","Godello","Don Bernardino"
"1348","Germany",90,32,"Mosel","Fritz Haag 2015 Brauneberger Kabinett Riesling (Mosel)","Riesling","Fritz Haag"
"1349","US",90,35,"California","Martin Ray 2012 Pinot Noir (Sonoma Coast)","Pinot Noir","Martin Ray"
"1350","Spain",89,24,"Northern Spain","Vizcarra 2007 JC  (Ribera del Duero)","Tempranillo","Vizcarra"
"1351","US",87,20,"California","Steiner Family Vineyards 2012 Free Bird Zinfandel (El Dorado)","Zinfandel","Steiner Family Vineyards"
"1352","France",90,25,"Provence","Château Léoube 2016 Rosé de Léoube Rosé (Côtes de Provence)","Rosé","Château Léoube"
"1353","South Africa",86,20,"Coastal Region","Solms-Delta NV Solms Astor Cape Jazz Shiraz Sparkling (Coastal Region)","Sparkling Blend","Solms-Delta"
"1354","US",88,35,"Washington","Airfield Estates 2009 Aviator Red Red (Yakima Valley)","Bordeaux-style Red Blend","Airfield Estates"
"1355","France",80,20,"Alsace","La Cave des Vignerons de Pfaffenheim 2009 Pinot Noir (Alsace)","Pinot Noir","La Cave des Vignerons de Pfaffenheim"
"1356","Australia",84,12,"South Australia","Red Earth 2006 Cabernet Sauvignon (Adelaide Plains)","Cabernet Sauvignon","Red Earth"
"1357","US",88,44,"Washington","Bunnell 2009 Syrah (Horse Heaven Hills)","Syrah","Bunnell"
"1358","US",91,29,"Washington","Two Vintners 2012 StoneTree Vineyard Zinfandel (Wahluke Slope)","Zinfandel","Two Vintners"
"1359","US",89,30,"California","Darcie Kent Vineyards 2014 DeMayo Vineyard Chardonnay (Livermore Valley)","Chardonnay","Darcie Kent Vineyards"
"1360","US",93,38,"California","MacLaren 2010 Judge Family Vineyard Syrah (Bennett Valley)","Syrah","MacLaren"
"1361","France",84,40,"Burgundy","Domaine Vrignaud 2011  Chablis","Chardonnay","Domaine Vrignaud"
"1362","Portugal",88,17,"Alentejo","Marcolino Sebo 2011 Visconde de Borba Reserva Red (Alentejo)","Portuguese Red","Marcolino Sebo"
"1363","US",91,25,"California","Dry Creek Vineyard 2012 Cabernet Sauvignon (Dry Creek Valley)","Cabernet Sauvignon","Dry Creek Vineyard"
"1364","Argentina",92,215,"Mendoza Province","Viña Cobos 2011 Marchiori Vineyard Block C2 Malbec (Perdriel)","Malbec","Viña Cobos"
"1365","Italy",85,15,"Sicily & Sardinia","Feudo Disisa 2007 Nero d'Avola (Sicilia)","Nero d'Avola","Feudo Disisa"
"1366","US",91,38,"California","Francis Ford Coppola 2012 Reserve Dutton Ranch Pinot Noir (Russian River Valley)","Pinot Noir","Francis Ford Coppola"
"1367","Chile",87,18,"Leyda Valley","Leyda 2015 Single Vineyard Falaris Hill Chardonnay (Leyda Valley)","Chardonnay","Leyda"
"1368","France",89,74,"Bordeaux","Château Béhèré Courtin 2007  Pauillac","Bordeaux-style Red Blend","Château Béhèré Courtin"
"1369","Italy",89,20,"Tuscany","Boscarelli 2012 Prugnolo  (Rosso di Montepulciano)","Red Blend","Boscarelli"
"1370","Italy",86,12,"Central Italy","Marchetti 2012  Verdicchio dei Castelli di Jesi Classico","Verdicchio","Marchetti"
"1371","US",91,39,"California","Cerro Prieto 2007 Reserve Merlot (Paso Robles)","Merlot","Cerro Prieto"
"1372","France",89,30,"Alsace","Domaine Pfister 2012 Blanc de Blancs Brut Sparkling (Crémant d'Alsace)","Sparkling Blend","Domaine Pfister"
"1373","Italy",92,NA,"Tuscany","Caparsa 2004 Riserva Doccio a Matteo  (Chianti Classico)","Sangiovese","Caparsa"
"1374","US",91,42,"Washington","Trust 2013 Single Vineyard Series Lewis Vineyard Syrah (Columbia Valley (WA))","Syrah","Trust"
"1375","France",93,139,"Champagne","Perrier Jouët 2002 Fleur de Champagne Brut  (Champagne)","Champagne Blend","Perrier Jouët"
"1376","New Zealand",89,28,"Martinborough","Decibel 2011 Single Vineyard Pinot Noir (Martinborough)","Pinot Noir","Decibel"
"1377","France",87,13,"Bordeaux","Château des Judes 2016  Bordeaux","Bordeaux-style Red Blend","Château des Judes"
"1378","US",85,26,"California","Ty Caton 2016 Sauvignon Blanc (Sonoma Valley)","Sauvignon Blanc","Ty Caton"
"1379","France",87,13,"Languedoc-Roussillon","Domaines Astruc 2009 Reserve Merlot (Vin de Pays d'Oc)","Merlot","Domaines Astruc"
"1380","Australia",92,24,"New South Wales","Silkman 2015 Semillon (Hunter Valley)","Sémillon","Silkman"
"1381","France",91,34,"Loire Valley","Alphonse Mellot 2016 La Moussière  (Sancerre)","Sauvignon Blanc","Alphonse Mellot"
"1382","US",93,48,"California","Three 2014 SMC Red","Red Blend","Three"
"1383","US",92,50,"California","Renwood 2013 Petite Sirah (Amador County)","Petite Sirah","Renwood"
"1384","US",83,20,"California","Chime 2013 Pinot Noir (Carneros)","Pinot Noir","Chime"
"1385","US",87,16,"California","Plungerhead 2011 Old Vine Zinfandel (Lodi)","Zinfandel","Plungerhead"
"1386","Italy",88,28,"Northeastern Italy","Castello di Buttrio 2011 Chardonnay (Colli Orientali del Friuli)","Chardonnay","Castello di Buttrio"
"1387","Chile",89,13,"Elqui Valley","San Pedro 2012 Castillo de Molina Reserva Sauvignon Blanc (Elqui Valley)","Sauvignon Blanc","San Pedro"
"1388","New Zealand",86,18,"Marlborough","Hunter's 2013 Jane Hunter Pinot Noir (Marlborough)","Pinot Noir","Hunter's"
"1389","Argentina",87,11,"Mendoza Province","Rutini 2010 Trumpeter Malbec-Syrah (Mendoza)","Malbec-Syrah","Rutini"
"1390","US",89,55,"California","Bennett Lane 2009 Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Bennett Lane"
"1391","France",84,NA,"Beaujolais","Jean-Claude Debeaune 2011 Domaine des Nazins  (Brouilly)","Gamay","Jean-Claude Debeaune"
"1392","Germany",87,34,"Rheinhessen","Weingut Liebfrauenstift 2012 Wormser Liebfrauenstift-Kirchenstück Dry Riesling (Rheinhessen)","Riesling","Weingut Liebfrauenstift"
"1393","US",91,56,"California","Silverado 2010 Mt. George Vineyard Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Silverado"
"1394","Australia",88,25,"New South Wales","Tyrrell's 2015 Semillon (Hunter Valley)","Sémillon","Tyrrell's"
"1395","US",88,90,"California","V. Sattui 2011 Cabernet Sauvignon (Mount Veeder)","Cabernet Sauvignon","V. Sattui"
"1396","France",86,14,"Alsace","Jean-Marc Bernhard 2013 Bouquet de Printemps Pinot Blanc (Alsace)","Pinot Blanc","Jean-Marc Bernhard"
"1397","US",90,65,"California","Bacigalupi 2014 Estate Pinot Noir (Russian River Valley)","Pinot Noir","Bacigalupi"
"1398","France",90,22,"Southwest France","Producteurs Plaimont 2010 L'Empreinte de Saint-Mont Blanc  (Saint-Mont)","White Blend","Producteurs Plaimont"
"1399","Spain",88,23,"Catalonia","Raventós I Blanc 2010 Conca del Riu Anoia Barcelona L'hereu Sparkling (Penedès)","Sparkling Blend","Raventós I Blanc"
"1400","France",91,45,"Rhône Valley","Les Vignes d'Alexandre 2009 Red (Châteauneuf-du-Pape)","Rhône-style Red Blend","Les Vignes d'Alexandre"
"1401","Italy",91,60,"Tuscany","Guado al Tasso 2013 Cont'Ugo  (Bolgheri)","Red Blend","Guado al Tasso"
"1402","France",90,35,"Provence","Château d'Esclans 2012 Rosé (Côtes de Provence)","Rosé","Château d'Esclans"
"1403","US",85,24,"California","Dawn's Dream 2009 Pinot Noir (Carneros)","Pinot Noir","Dawn's Dream"
"1404","US",91,15,"Washington","Kiona 2013 Chenin Blanc (Columbia Valley (WA))","Chenin Blanc","Kiona"
"1405","France",86,20,"Bordeaux","Château Monconseil Gazin 2014  Blaye Côtes de Bordeaux","Bordeaux-style Red Blend","Château Monconseil Gazin"
"1406","US",84,8,"California","Redtree 2009 Moscato (California)","Moscato","Redtree"
"1407","US",84,10,"Idaho","Ste. Chapelle 1999 Chardonnay (Idaho)","Chardonnay","Ste. Chapelle"
"1408","US",88,50,"California","Graveyard 2014 Graveyard Vineyard Reserve Syrah (Paso Robles)","Syrah","Graveyard"
"1409","US",87,25,"California","Zaca Mesa 2008 Syrah (Santa Ynez Valley)","Syrah","Zaca Mesa"
"1410","US",87,20,"New York","Lamoreaux Landing 2012 Red Oak Vineyard Riesling (Finger Lakes)","Riesling","Lamoreaux Landing"
"1411","US",88,40,"California","Bouchaine 2013 Bacchus Collection Swan Estate Vineyard Pinot Noir (Carneros)","Pinot Noir","Bouchaine"
"1412","Italy",89,20,"Tuscany","Querceto di Castellina 2012 L'Aura  (Chianti Classico)","Sangiovese","Querceto di Castellina"
"1413","Italy",87,20,"Tuscany","Piccini 2011 Riserva  (Chianti Classico)","Red Blend","Piccini"
"1414","US",82,20,"California","Truett Hurst 2010 Swallowtail Chardonnay (Dry Creek Valley)","Chardonnay","Truett Hurst"
"1415","US",84,13,"California","Napa Creek 2009 Chardonnay (Napa Valley)","Chardonnay","Napa Creek"
"1416","Argentina",83,15,"Mendoza Province","Xavier Flouret 2007 La Pilar Reserva Malbec (Mendoza)","Malbec","Xavier Flouret"
"1417","Italy",85,9,"Northeastern Italy","Il Cavaliere 2013 Pinot Grigio (Friuli Grave)","Pinot Grigio","Il Cavaliere"
"1418","France",91,100,"Burgundy","Domaine Bertagna 2008 Les Beaux-Monts  (Vosne-Romanée)","Pinot Noir","Domaine Bertagna"
"1419","Chile",87,13,"Maule Valley","Chilcas 2009 Reserva Carmenère (Maule Valley)","Carmenère","Chilcas"
"1420","France",89,48,"Burgundy","Albert Bichot 2015 Clos de l'Ermitage  (Beaune)","Pinot Noir","Albert Bichot"
"1421","Argentina",89,35,"Mendoza Province","Septima 2012 Gran Reserva Red (Mendoza)","Red Blend","Septima"
"1422","France",87,18,"Burgundy","Roche de Bellene 2014 Cuvée Terroir  (Coteaux Bourguignons)","Pinot Noir-Gamay","Roche de Bellene"
"1423","US",92,42,"Washington","Dusted Valley 2013 Wallywood Red (Columbia Valley (WA))","Rhône-style Red Blend","Dusted Valley"
"1424","Australia",90,30,"South Australia","Thorn Clarke 2008 St Kitts Vineyard on Truro Volcanic Soil Malbec (Barossa Valley)","Malbec","Thorn Clarke"
"1425","France",90,44,"Southwest France","Lannac Saint-Jean 2007 La Chapelle Malbec (Cahors)","Malbec","Lannac Saint-Jean"
"1426","France",92,NA,"Bordeaux","Château Couhins-Lurton 2010  Pessac-Léognan","Bordeaux-style Red Blend","Château Couhins-Lurton"
"1427","France",85,12,"Southwest France","Georges Vigouroux 2016 Gouleyant Malbec Rosé (Côtes du Lot)","Rosé","Georges Vigouroux"
"1428","Argentina",85,12,"Other","Las Vides 2010 Malbec (Famatina Valley)","Malbec","Las Vides"
"1429","Chile",87,20,"Maipo Valley","Ochagavia 2014 Raíces Nobles Cabernet Sauvignon (Maipo Valley)","Cabernet Sauvignon","Ochagavia"
"1430","Italy",88,NA,"Piedmont","Negro Angelo e Figli 2009 Cascinotta  (Barbaresco)","Nebbiolo","Negro Angelo e Figli"
"1431","US",87,27,"California","Charles Krug 2008 Cabernet Sauvignon (Napa Valley)","Cabernet Sauvignon","Charles Krug"
"1432","Argentina",83,13,"Mendoza Province","Palo Alto 2011 Cumbres del Plata Reserva de Familia Oak Malbec (Maipú)","Malbec","Palo Alto"
"1433","US",89,13,"New York","Fulkerson 2014 Semi-Dry Riesling (Finger Lakes)","Riesling","Fulkerson"
"1434","France",93,200,"Bordeaux","Les Astéries 2012  Saint-Émilion","Bordeaux-style Red Blend","Les Astéries"
"1435","Italy",88,20,"Northeastern Italy","Conti Formentini 2013 Furlana Friulano (Collio)","Friulano","Conti Formentini"
"1436","Germany",92,38,"Mosel","Fritz Haag 2013 Brauneberger Juffer Spätlese Riesling (Mosel)","Riesling","Fritz Haag"
"1437","US",88,22,"California","Twisted Oak 2006 Viognier (Calaveras County)","Viognier","Twisted Oak"
"1438","US",91,70,"California","Cliff Lede 2011 Cabernet Sauvignon (Stags Leap District)","Cabernet Sauvignon","Cliff Lede"
"1439","South Africa",90,NA,"Tulbagh","Saronsberg 2014 Cape Winemakers Guild Die Erf Shiraz (Tulbagh)","Shiraz","Saronsberg"
"1440","US",90,32,"California","Shannon 2014 Home Ranch Reserve Malbec (Lake County)","Malbec","Shannon"
"1441","Italy",87,30,"Central Italy","San Lorenzo 2009 Oinos  (Montepulciano d'Abruzzo Colline Teramane)","Montepulciano","San Lorenzo"
"1442","France",92,150,"Rhône Valley","Paul Jaboulet Aîné 2010 Domaine des Pierrelles  (Côte Rôtie)","Syrah","Paul Jaboulet Aîné"
"1443","Italy",88,55,"Tuscany","Vèscine 2009 Lodolaio Riserva  (Chianti Classico)","Sangiovese","Vèscine"
"1444","Argentina",88,18,"Mendoza Province","Finca la Celia 2012 Pioneer Reserva Cabernet Franc (Uco Valley)","Cabernet Franc","Finca la Celia"
"1445","Spain",81,13,"Northern Spain","Castillo de Monjardin 2013 El Cerezo Unoaked Chardonnay (Navarra)","Chardonnay","Castillo de Monjardin"
"1446","US",87,30,"California","Stephen's 2005 Encell Vineyard Pinot Noir (San Luis Obispo County)","Pinot Noir","Stephen's"
"1447","US",86,27,"California","Fiddletown Cellars 2010 Concerto Barbera (Amador County)","Barbera","Fiddletown Cellars"
